label,comment
0,ürün süper tavsiye ederim kesinlikle ama mağaza 25 gün sonra yolladı ürünü 1 puan
0,"bu fiyata bu ürün harika , iphone neymiş ki , kesinlikle tavsiye ediyorum"
0,Ürüne hiçbir şey demiyorum zaten fevkalade.1 yıldız verme sebebim ise mağazanın 11 Kasımda aldığım ürünü 5 Aralıkta elime geçmiş olması.
0,Ürün güzel hoporlerü berbat note 5 in hoporloru bundan ıyı ama gidin başka magazadan alın
0,Evet ürün çok kaliteli.
0,"DİKKAAAAAT!!! BU MAĞAZADAN UZAK DURUN, ÜRÜN SİPARİŞİNİ VERDİKTEN SONRA ORTADAN KAYBOLDULAR,."
0,"N11.com'un her geçen sene daha fazla yüzüne gözüne bulaştırdığı saçma kampanya çılgınlığının bu seneki piyangosu bize vurdu. Başka sitelerden daha uygun fiyatlara 15 gün sonra alınan ürünler geldi, N11.com'un hımbıllığıyla ürün beklentimiz devam ediyor."
0,ÜRÜNLE ALAKALI SORULARIMIZA CEVAP ALAMADIK
0,"ÜRÜNÜ YORUMLAMAK MAĞDUR ALICILARA AYIP OLUR. O YÜZDEN ""TECHPAZAR"" İSİMLİ BU SATICIDAN KESİNLİKLE UZAK DURUN.... TÜRKİYE GARANTİLİ YAZIP İTHALATÇI GARANTİLİ ÜRÜN SATIYORLAR, Kİ İTHALATÇI GARANTİSİ DE ŞÜPHELİ, ZİRA ""TEKNOEKSPER"" İSİMLİ SÖZDE FİRMAYA DA ULAŞMAK MÜMKÜN DEĞİL, MAĞDUR OLMAMAK İÇİN BU SATICIDAN TELEFON FİLAN ALMAYIN"
0,Satıcının puanına bakıp sakın satın almayın. Paranızla rezil olursunuz. Araya n11 girmesine rağmen ürünü 23 Kasım'da söz verilsedr 5 Aralık'ta kargoladı. O kadar şikayet var puanı hala 100 bu yorumların hiç bir önemi de yok almadan inşallah okursunuz diye yazıyorum. ucuz diye almayın.
0,ürün süper tavsiye ederim kesinlikle ama mağaza 25 gün sonra yolladı ürünü 1 puan
0,"bu fiyata bu ürün harika , iphone neymiş ki , kesinlikle tavsiye ediyorum"
0,Ürüne hiçbir şey demiyorum zaten fevkalade.1 yıldız verme sebebim ise mağazanın 11 Kasımda aldığım ürünü 5 Aralıkta elime geçmiş olması.
0,Ürün güzel hoporlerü berbat note 5 in hoporloru bundan ıyı ama gidin başka magazadan alın
0,Evet ürün çok kaliteli.
0,"DİKKAAAAAT!!! BU MAĞAZADAN UZAK DURUN, ÜRÜN SİPARİŞİNİ VERDİKTEN SONRA ORTADAN KAYBOLDULAR,."
0,"N11.com'un her geçen sene daha fazla yüzüne gözüne bulaştırdığı saçma kampanya çılgınlığının bu seneki piyangosu bize vurdu. Başka sitelerden daha uygun fiyatlara 15 gün sonra alınan ürünler geldi, N11.com'un hımbıllığıyla ürün beklentimiz devam ediyor."
0,ÜRÜNLE ALAKALI SORULARIMIZA CEVAP ALAMADIK
0,"ÜRÜNÜ YORUMLAMAK MAĞDUR ALICILARA AYIP OLUR. O YÜZDEN ""TECHPAZAR"" İSİMLİ BU SATICIDAN KESİNLİKLE UZAK DURUN.... TÜRKİYE GARANTİLİ YAZIP İTHALATÇI GARANTİLİ ÜRÜN SATIYORLAR, Kİ İTHALATÇI GARANTİSİ DE ŞÜPHELİ, ZİRA ""TEKNOEKSPER"" İSİMLİ SÖZDE FİRMAYA DA ULAŞMAK MÜMKÜN DEĞİL, MAĞDUR OLMAMAK İÇİN BU SATICIDAN TELEFON FİLAN ALMAYIN"
0,KESİNLİKLE HAYIR
0,Mağaza iletişimi berbat alana kadar arıyorlar aldıktan sonra problem çıkınca ulaşmak ne mümkün.
0,ürünü beğendim lakin mağaza çok kötü stokta olmayan ürünler satılmış Allahtan beyaz istemiştim de beklemedim çok
0,Üründe sıkıntı yok satıcı firma çok ilgisiz kesinlikle uzak durun.N11' de yaptığım en kötü alışveriş oldu.
0,n11 deki en kötü mağaza
0,Telefonda şu anda sorun görünmüyor garanti olayı sıkıntılı tr garantili dendi ama orayı burayı arıyoruz garantisi yok diyorlar
0,üründe sıkıntı yok
0,ürünü beğendik ama mağazanın iletişimi tavrı bes para etmez
0,Ürün güzel ama biraz fiziksel olarak ağır ve işletim sistemi bazen hatalı çalışıyor ama genel olarak idare eder.
0,çok bişey beklememek lazım. fiyatına göre iyi telefon.
0,Ürün gayet güzel ama tek sıkıntısı şarj ederken ısın ması
0,ürün oldukça iyi duruyor yalnız dün komple bir ekran proplemi yaptı (ekran tamamen karıncalandi o nedenle yertdutdeyim
0,N11 yoğunluğundan doğan bir yoğunluk olduğu apaçık ortada ve kargolama 23 günde kargolandı erken saatlerde almıştık ancak geç kargolandı bu çok üzücü bir durum ama ürün gayet iyi. Garanti konusunda da genpa dan sorguluyorum ancak garantili görünmüyor.(Sim kartını takalı 6 gün olmasına rağmen) Bunu da not olarak düşeyim. Tavsiye eder misiniz diye sorarsanız Genpa garantili olduğu ortaya çıkarsa tavsiye edebilirim.
0,Arızalı çıkınca moralim bozuk
0,"Kargo çok geç yapıldı, 25 günde ürünü teslim aldım ve mesajlara çok geç dönüldü bu yüzden üç yıldız veriyorum, fakat ürün anlatıldığı gibi tr garantili olarak geldi, teşekkürler"
0,"Beğendim, sıkıntısı yok."
0,Ürün ile bir sorunum yok sadece siyah istememe rağmen yeşil geldi bence daha dikkatli olmaları lazım
0,BEGENDİM GZELDİİ
0,Ürün ithalatçı garantili Xiaomi Türkiye garantili değil evefone tarafından ithalatçı garantili. Alanlar ona göre alsın
0,Telefon güzel ancak yanında bir kulaklık ve kırılmaz cam bile yok
0,Fatura gelmedi faturayı istiyorum
0,ürün gelmedi Pro 128 GB telefon satış tamam yazıyor
0,oyunda donma yapıyor
0,garanti kosunda 1 hafta oldu muhatap bulamadım 4 ay içinde kapacak diye kayıtsız IMEI mesajı geldi yurtdışı kayıtlı olarak edecekti kaydı geç de olsa yapıldı
0,"daha öncede redmi kullanıcısı olarak . şunu ifade edeyim .ekran tam değil kameranın olduğu nokta da 0,1 mm ve alt kısımda yaklaşık şarj tarafında 0,5 mm boşluk var , kenarlar dada boşluk oranı 0,2 mm ve görüntüyü oldukça bozuyor. neden 6 inç yapmadılar diye ekranı diye sorguluyorsun telefonu geri kalanı saymaya gerek yok belirtiğim gibi daha önceki telefonumda dahi hiç kasma yada donma olmamıştı( redmi 5 plus ) bunda da olma ihtimail, yok zaten"
0,Ürünün içinden genpa garanti ile ilgili bişey çıkmadı sadece evofone garanti belgesi var Kendisine sorduğum halde açıklık getirmedi ben kendim internetten araştırıyorum şuan
0,Ürün ile bir sorunum yok sadece siyah istememe rağmen yeşil geldi bence daha dikkatli olmaları lazım
0,BEGENDİM GZELDİİ
0,Ürün ithalatçı garantili Xiaomi Türkiye garantili değil evefone tarafından ithalatçı garantili. Alanlar ona göre alsın
0,Telefon güzel ancak yanında bir kulaklık ve kırılmaz cam bile yok
0,Fatura gelmedi faturayı istiyorum
0,ürün gelmedi Pro 128 GB telefon satış tamam yazıyor
0,oyunda donma yapıyor
0,garanti kosunda 1 hafta oldu muhatap bulamadım 4 ay içinde kapacak diye kayıtsız IMEI mesajı geldi yurtdışı kayıtlı olarak edecekti kaydı geç de olsa yapıldı
0,"daha öncede redmi kullanıcısı olarak . şunu ifade edeyim .ekran tam değil kameranın olduğu nokta da 0,1 mm ve alt kısımda yaklaşık şarj tarafında 0,5 mm boşluk var , kenarlar dada boşluk oranı 0,2 mm ve görüntüyü oldukça bozuyor. neden 6 inç yapmadılar diye ekranı diye sorguluyorsun telefonu geri kalanı saymaya gerek yok belirtiğim gibi daha önceki telefonumda dahi hiç kasma yada donma olmamıştı( redmi 5 plus ) bunda da olma ihtimail, yok zaten"
0,Ürünün içinden genpa garanti ile ilgili bişey çıkmadı sadece evofone garanti belgesi var Kendisine sorduğum halde açıklık getirmedi ben kendim internetten araştırıyorum şuan
0,hayir ürün çok kaba ve işletim sistemi hiç kullanışlı değil ben aldım pişman oldum çok kalın ve kaba
0,evet ürün güzel
0,Mağaza kötü ama ürün iyi. İletişim sıfır. Kargo süresine dikkat edin
0,urunun goruntu kalitesi ve islemci hiziyla alakasi yok. adi var kendi yok.
0,Geç gönderildi ürün.
0,"Ürün sorunsuz bir şekilde elime ulaştı. Firmanın ürünü kargolaması çok geç oluyor mesala benimkini sipariş verdikten 7 gün sonra kargoya verdiler. Sizde satın almadan önce mutlaka ürünü hangi gün kargoya vereceklerini sorduktan sonra alıp almayacağınıza karar verin. Ben 1 hafta beklemek zorunda kaldım. Kupon kullandığım için iptalde edemedim. Ürüne gelisek telefondan gayet memnunum. Yeşil rengi çok güzel. Bataryası ilede Yoğun kullanımda( Çoğunlukla oyun) 7 saat 30 dakika ekran kullanımı, Oyun oynamadan kullanırsanız 12 saat ekran kullanım süresi aldım. Evet telefon ısınıyor ama abartılacak kadar değil. Kamera sına gelirsek ise söylendiği kadar güzel resim çekmiyor. Ama yinede 2300 tl lik telefon için idare eder. Garantisinide hem genpa hemde evofone veriyor o konuda şüpheniz olmasın. İki imeisinide sorguladım ikiside kayıtlı. Son cümlelerimi eklersem bu zamanda bu fiyata daha iyisini alamazsınız.Ben üründen gayet memnunum. Sizlerede bu ürünü almanızı öneririm."
0,ürünü beğendim harika diyebilirim
0,"Ürün harika, fiyat performans ürünü dediklerinden. Ama o kadar kötü bir handikapı var ki sıkıntı çok büyük. Ekranın sol ve sağ alt bölümlerinde dokunmatik ekran algılama sorunu (lag-gecikme) var, çözümü yok ve garanti kapsamına girmiyor. Google'da arama yapabilirsiniz, dünyanın her yerinden bir sürü şikayet var. Kesinlikle tavsiye etmiyorum. Huzursuzluk verici bir problem. İsteyene daha detaylı bilgi verebilirim. hoptikopti(at)gmail.com. Yine de alana hayırlısı olsun."
0,N11'den aldığım telefon bozuk çıktı aynı gün iade ettim firma telefonu servise gönderdiğini ve servisin kullanıcı hatasından dolayı telefonun bozulduğunu söylediler n11 e şikayet ettim servis raporu var biz birşey yapamayız dediler hem n11 hem satıcıları güvensiz ve n11 hiç sorumluluk almıyor 8.700 TL ÖDEYEREK ALDIĞIM TELEFON ELİMDE HURDA OLARAK KALDI.
0,O KADAR PARAYA DEĞMEZ 2.3 İŞLEMCİ 6GB RAM BUNLAR HİKAYE ÖNEMLİ OLAN İNTERNET HIZI VE HAFIZA GERİSİ HİKAYE
0,aldiginiz ürünün kutusunu cok iyi inceleyin bana gelen kutunun arkasindaki orjinallik sticker'i orjinal sticker degildi. orjinal sticker'in 4 kosesinde cizik olur ki sokuldugunde tekrar takilmasin diye. bendekinin cizikleri yoktu bildigin etiket yapistirilmis. dikkat!!
0,faturayı göndermeyin dedik hediye gitti ayıptır be 2 defa mail attım .dikkat etmezseniz müşteri kaybedersiniz.bir daha alışveriş yapmam.
0,Telefonu yaklaşık 20 gün önce aldım. Telefonu tercih sebebimiz samsung Türkiye garantili olmasıydı ancak telefonumuza geçen hafta imei kaydı yaptırınız diye bir mesaj geldi. satıcı firmayı aramak için telefon numarasına baktım hiç bir yerde telefon numarası yazmıyordu. ben de telefonu iade ettim. iki gün sonra firmadan biri beni aradı iade alamayız diye. ben de size ulaşamadım benim problemimi çözün dedim ama hiç bir şekilde ilgilenmediler. bugün de telefonu iade etmişler. eğer bu telefon kayıtlı değil ise bir de telefon parası kadar imei parası vereceğiz. bu durumları göze alarak alış veriş yapın.
0,hayır hiç beğenmedim kamera çok kötü
0,"paket oldukca özensiz, korumasız, emaneten gönderilmiş. bu kadar yüksek mevlâya bir urun alıyorsunuz baloncuk korumadan dahi yoksun zayıf."
0,Ürünü kupon ile 2580 liraya aldık ancak mağaza tekrar indirim yapmış 2452 liraya satıyor n11 de 65 tl indirim kuponu veriyor. Fiyat dalgalanması saçma.
0,Ürün beklenilen gibi. Ama hizmet kötü.
0,Ürün haftalık ama ön kamera toz doldu
0,N11'den aldığım telefon bozuk çıktı aynı gün iade ettim firma telefonu servise gönderdiğini ve servisin kullanıcı hatasından dolayı telefonun bozulduğunu söylediler n11 e şikayet ettim servis raporu var biz birşey yapamayız dediler hem n11 hem satıcıları güvensiz ve n11 hiç sorumluluk almıyor 8.700 TL ÖDEYEREK ALDIĞIM TELEFON ELİMDE HURDA OLARAK KALDI.
0,O KADAR PARAYA DEĞMEZ 2.3 İŞLEMCİ 6GB RAM BUNLAR HİKAYE ÖNEMLİ OLAN İNTERNET HIZI VE HAFIZA GERİSİ HİKAYE
0,aldiginiz ürünün kutusunu cok iyi inceleyin bana gelen kutunun arkasindaki orjinallik sticker'i orjinal sticker degildi. orjinal sticker'in 4 kosesinde cizik olur ki sokuldugunde tekrar takilmasin diye. bendekinin cizikleri yoktu bildigin etiket yapistirilmis. dikkat!!
0,faturayı göndermeyin dedik hediye gitti ayıptır be 2 defa mail attım .dikkat etmezseniz müşteri kaybedersiniz.bir daha alışveriş yapmam.
0,Telefonu yaklaşık 20 gün önce aldım. Telefonu tercih sebebimiz samsung Türkiye garantili olmasıydı ancak telefonumuza geçen hafta imei kaydı yaptırınız diye bir mesaj geldi. satıcı firmayı aramak için telefon numarasına baktım hiç bir yerde telefon numarası yazmıyordu. ben de telefonu iade ettim. iki gün sonra firmadan biri beni aradı iade alamayız diye. ben de size ulaşamadım benim problemimi çözün dedim ama hiç bir şekilde ilgilenmediler. bugün de telefonu iade etmişler. eğer bu telefon kayıtlı değil ise bir de telefon parası kadar imei parası vereceğiz. bu durumları göze alarak alış veriş yapın.
0,hayır hiç beğenmedim kamera çok kötü
0,"paket oldukca özensiz, korumasız, emaneten gönderilmiş. bu kadar yüksek mevlâya bir urun alıyorsunuz baloncuk korumadan dahi yoksun zayıf."
0,Ürünü kupon ile 2580 liraya aldık ancak mağaza tekrar indirim yapmış 2452 liraya satıyor n11 de 65 tl indirim kuponu veriyor. Fiyat dalgalanması saçma.
0,Ürün beklenilen gibi. Ama hizmet kötü.
0,Ürün haftalık ama ön kamera toz doldu
0,ürüne diyecek yok Mobifon magazasi sınıfta kaldi
0,"Telefon beklentimin altında kaldı. Yüksek performans göremedim. Kamerası özellikle akşam vakti kötü diyebilirim. Ağır çekim modu var mesela kalitesi berbat. Telefonda ciddi bir ısı sorunu olduğunu düşünüyorum, çok ısınıyor. Eşim istediği için bu modeli aldık yoksa ben kendime olsa Huawei alırdım..."
0,Ürünün şarjı yoğun kullanımla (genelde sosyal medya) 1 günü zor çıkartıyor. Fotoğraf çekimi gündüz şartlarında fena değil ama iyi de değil. Gece çekimi daha kötü . Maalesef Samsung markasına uyup aldım pişmanım.
0,İyi sevindim kargom sağlam geldi telefon sağlam çıktı
0,Jelatini açılmış kutu geldi.
0,Keşke başka bir mağazadan alsaydım. Yazıklar olsun
0,11.11.19 tarihinde sipariş vermiş olduğum telefon 12 gün sonra elimde oldu. Mağaza iletişimi kesinlikle yok. Ne telefonlara bakıyorlar ne de mesajlara cevap veriyorlar. Ayrıca E-Devletten imeleri kontrol ettiğimde kayıtsız olduğunu gördüm. Genpa'nın sitesinde sorgulama yaptığımda ise garantisiz diyor. Mağazaya ulaşamadığım için mağdur oldum. Alışveriş yaparken bunları göz önüne alınız.
0,Mağaza ürünü geç gönderiyor 10gun bekledim GENPA garanti kağıdı veya evafona belgesi çıkmadı iletime geçin benimle
0,hayır çok kötü ürün
0,kesinlikle pişman olacağınız bi alışveriş. ürün sorunlu geldi arıyorum bişey yapamayız servise gönder diyorlar. 2 günlük cihaz servise mi gider diyorum yapacak bişey yok diyorlar. servise ulaşma imkanınız yok zaten arıyorum meşgule düşüyorum nasıl bı hatsa. aşağıda biri yazmış sorunlu geldi hemen değiştiler felan inanmayın bot yorum büyük ihtimalle. ürünü tüketici hakem heyetine götürüp iade talep edicem alışveriş yapacak olan tekrar tekrar düşünsün sağlam bi cihaz olsa beğenilir belki ama wifi bağlantı sorunundan şöyle performans canavarı bı cihazda oyun bile indirilemiyor
0,Ürün güzel ama kargom bir haftada geldi ve mağaza hiç yardımcı olmadı. İşinizi düzgün yapın.
0,"Telefonu beğendim. Kamerası ve pil ömrü tatmin edici. Elime ulaşması 3-4 gün sürdü. Paketleme özenli ve sağlamdı. Yanında airdots kulaklığı ile birlikte geldi ancak sağ kulaklık sıkıntılı çıktı. Mağazaya yazıp yardımcı olmalarını rica ettim ancak umursamaz bir tutumla bana ""Biz bakmıyoruz, servisle iletişime geçin"" dediler. İlk denediğim andan itibaren arızalı olan bir ürünü değiştirmemeleri gerçekten hayal kırıklığı."
0,"telefon güzel ama ben beğenmedim geri gönderdim bana hiç yardımcı olmadılar ürünü kargodan almaya ve bakmaya tenezül bile etmemişler almama sebebleri de bu Alıcı Kabul Etmedi (Ücret, Ürün Bedeli, Eksik İrsaliye/Fatura vb. Nedenlerle) ama faturası herşeyi içinde canlı desteğe bağlandığımda sorunu ieletiğimde görüşmeyi sonlandırıyolar yazık malesef"
0,Ürün iyi fakat satıcı kötü niyetli
0,Ürün tarafıma ekranı bozuk şekilde kapalı kutu olarak teslim edildi . sıfır aldığım ürünü bir gün bile kullanamadım .Mağaza ürünü geç gönderdi . yetmezmiş gibi birde ekranı kararır şekilde sorunlu ürün geldi . 1 gün bile kullanamadığım ürün 5 gündür serviste yazık oldu verdiğim paraya . Servisten değişim çıkmaz ise tüketici mahkemesine gideceğim yazık günah.
0,Keşke başka bir mağazadan alsaydım. Yazıklar olsun
0,11.11.19 tarihinde sipariş vermiş olduğum telefon 12 gün sonra elimde oldu. Mağaza iletişimi kesinlikle yok. Ne telefonlara bakıyorlar ne de mesajlara cevap veriyorlar. Ayrıca E-Devletten imeleri kontrol ettiğimde kayıtsız olduğunu gördüm. Genpa'nın sitesinde sorgulama yaptığımda ise garantisiz diyor. Mağazaya ulaşamadığım için mağdur oldum. Alışveriş yaparken bunları göz önüne alınız.
0,Mağaza ürünü geç gönderiyor 10gun bekledim GENPA garanti kağıdı veya evafona belgesi çıkmadı iletime geçin benimle
0,hayır çok kötü ürün
0,kesinlikle pişman olacağınız bi alışveriş. ürün sorunlu geldi arıyorum bişey yapamayız servise gönder diyorlar. 2 günlük cihaz servise mi gider diyorum yapacak bişey yok diyorlar. servise ulaşma imkanınız yok zaten arıyorum meşgule düşüyorum nasıl bı hatsa. aşağıda biri yazmış sorunlu geldi hemen değiştiler felan inanmayın bot yorum büyük ihtimalle. ürünü tüketici hakem heyetine götürüp iade talep edicem alışveriş yapacak olan tekrar tekrar düşünsün sağlam bi cihaz olsa beğenilir belki ama wifi bağlantı sorunundan şöyle performans canavarı bı cihazda oyun bile indirilemiyor
0,Ürün güzel ama kargom bir haftada geldi ve mağaza hiç yardımcı olmadı. İşinizi düzgün yapın.
0,"Telefonu beğendim. Kamerası ve pil ömrü tatmin edici. Elime ulaşması 3-4 gün sürdü. Paketleme özenli ve sağlamdı. Yanında airdots kulaklığı ile birlikte geldi ancak sağ kulaklık sıkıntılı çıktı. Mağazaya yazıp yardımcı olmalarını rica ettim ancak umursamaz bir tutumla bana ""Biz bakmıyoruz, servisle iletişime geçin"" dediler. İlk denediğim andan itibaren arızalı olan bir ürünü değiştirmemeleri gerçekten hayal kırıklığı."
0,"telefon güzel ama ben beğenmedim geri gönderdim bana hiç yardımcı olmadılar ürünü kargodan almaya ve bakmaya tenezül bile etmemişler almama sebebleri de bu Alıcı Kabul Etmedi (Ücret, Ürün Bedeli, Eksik İrsaliye/Fatura vb. Nedenlerle) ama faturası herşeyi içinde canlı desteğe bağlandığımda sorunu ieletiğimde görüşmeyi sonlandırıyolar yazık malesef"
0,Ürün iyi fakat satıcı kötü niyetli
0,Ürün tarafıma ekranı bozuk şekilde kapalı kutu olarak teslim edildi . sıfır aldığım ürünü bir gün bile kullanamadım .Mağaza ürünü geç gönderdi . yetmezmiş gibi birde ekranı kararır şekilde sorunlu ürün geldi . 1 gün bile kullanamadığım ürün 5 gündür serviste yazık oldu verdiğim paraya . Servisten değişim çıkmaz ise tüketici mahkemesine gideceğim yazık günah.
0,"Degerli musterimiz, kullanmakta oldugunuz cihazinizin kimlik bilgisi olan 35614904509017 IMEI numarasi kayit altinda olmadigindan 60 gun icinde kapatilacaktir. https://www.turkiye.gov.tr/imei-sorgulama adresinden e-devlet sifrenizle giris yaparak IMEI bilgilerinizi goruntuleyebilirsiniz B003"
0,güzel dir hoş dir hele hele hele
0,Ürün çok bekletti bunun için bir hediye kulaklık verilebilirdi genel olarak telefon iyi garantili şimdilik sıkıntı yok kargo kutusunda boşluk vardı telefon içinde çok sallanıyordu bunun dışında sıkıntı yok.
0,Telefon güzel yaninda hediye kulaklık arizaliydi
0,Mi 9t 64 GB Türkiye garantili aldım sizden. Fakat dediğiniz gibi cihaz GENPA garantili değil. Sorguladığımda da çıkmıyor. Kutu içerisinden de GENPA garanti kağıdı çıkmadı. Sadece Xiaomi Türkiye garanti belgesi var. GENPA garantisi yok cihazın.
0,Telefon androit auto çok kötü. Direksiyondan komut edemiyorsun. Bağlantıda kesilmelerde yapıyor. İlk açılmada spoty ile haritaları aynı anda kullanamıyorsun. (Kasıyor) daha sonra düzeliyor. 6gb ram ile bunu yapmamalı. Kısacası telefon orta karar amiral gemisi katili falan değil. ve androit auto performansı yerlede. Eski telefonum S8 kullanıyorum. mi9t kutusuna kaldırdım. Boşuna alışveriş oldu
0,Ürünü daha test etmedim ettiğimde yazacağım
0,iyi urun ama kulaklik.garantisiz
0,ürünü tavsiye ederim ancak iyi arastırın beklentilerinizi karsılamayabilir.
0,Telefonun ön kamerası güzel fakat arka kamerada odaklama problemi var görüntü net değil. Servisi ile iletişime geçilecek
0,"Degerli musterimiz, kullanmakta oldugunuz cihazinizin kimlik bilgisi olan 35614904509017 IMEI numarasi kayit altinda olmadigindan 60 gun icinde kapatilacaktir. https://www.turkiye.gov.tr/imei-sorgulama adresinden e-devlet sifrenizle giris yaparak IMEI bilgilerinizi goruntuleyebilirsiniz B003"
0,güzel dir hoş dir hele hele hele
0,Ürün çok bekletti bunun için bir hediye kulaklık verilebilirdi genel olarak telefon iyi garantili şimdilik sıkıntı yok kargo kutusunda boşluk vardı telefon içinde çok sallanıyordu bunun dışında sıkıntı yok.
0,Telefon güzel yaninda hediye kulaklık arizaliydi
0,Mi 9t 64 GB Türkiye garantili aldım sizden. Fakat dediğiniz gibi cihaz GENPA garantili değil. Sorguladığımda da çıkmıyor. Kutu içerisinden de GENPA garanti kağıdı çıkmadı. Sadece Xiaomi Türkiye garanti belgesi var. GENPA garantisi yok cihazın.
0,Telefon androit auto çok kötü. Direksiyondan komut edemiyorsun. Bağlantıda kesilmelerde yapıyor. İlk açılmada spoty ile haritaları aynı anda kullanamıyorsun. (Kasıyor) daha sonra düzeliyor. 6gb ram ile bunu yapmamalı. Kısacası telefon orta karar amiral gemisi katili falan değil. ve androit auto performansı yerlede. Eski telefonum S8 kullanıyorum. mi9t kutusuna kaldırdım. Boşuna alışveriş oldu
0,Ürünü daha test etmedim ettiğimde yazacağım
0,iyi urun ama kulaklik.garantisiz
0,ürünü tavsiye ederim ancak iyi arastırın beklentilerinizi karsılamayabilir.
0,Telefonun ön kamerası güzel fakat arka kamerada odaklama problemi var görüntü net değil. Servisi ile iletişime geçilecek
0,4.5G çekmemesi haricinde iyi
0,urunun faturasını kontrol edıp oyle onay verin
0,Üründe sıkıntı yok fakat 12 gündür bekleyen faturamıda gönderirlerse daha iyi olcak.
0,Orjinal ürün diye satıyorsunuz fakat ürünün imeilerinden birisi kayıtlı değil soru sorduğumda ise sürekli kopyala yapıştır aynı cevabı veriyosunuz. İnsanları kandırmayın lütfen. Keşke 100 lira fazla verip adam akıllı bir yerden alsaydım.
0,mağaza çok kötü zamanında kargo yapılmadı.
0,Hayir çok başarılı sayılmaz
0,Ürün gayet iyi yalnız mağaza olarak başka yerden almanızı öneririm. 17 günde elime ulaştı ürünüm. Beklerken ürünün fiyatı aldığımdan daha da düştü. Mağaza sorulara cevap vermedi.
0,Ürünü beğendim ancak sırf mağazadan dolayı tek yıldız.11.11 indirimlerinde ne gibi sorunlar yaşandığını SORU/CEVAP kısmında bulabilirsiniz.Kesinlikle o kısma bakmadan buradan almaya karar vermeyin.
0,ürün gelmiyor ki begensek
0,hızına yetişemedik :)
0,4.5G çekmemesi haricinde iyi
0,urunun faturasını kontrol edıp oyle onay verin
0,Üründe sıkıntı yok fakat 12 gündür bekleyen faturamıda gönderirlerse daha iyi olcak.
0,Orjinal ürün diye satıyorsunuz fakat ürünün imeilerinden birisi kayıtlı değil soru sorduğumda ise sürekli kopyala yapıştır aynı cevabı veriyosunuz. İnsanları kandırmayın lütfen. Keşke 100 lira fazla verip adam akıllı bir yerden alsaydım.
0,mağaza çok kötü zamanında kargo yapılmadı.
0,Hayir çok başarılı sayılmaz
0,Ürün gayet iyi yalnız mağaza olarak başka yerden almanızı öneririm. 17 günde elime ulaştı ürünüm. Beklerken ürünün fiyatı aldığımdan daha da düştü. Mağaza sorulara cevap vermedi.
0,Ürünü beğendim ancak sırf mağazadan dolayı tek yıldız.11.11 indirimlerinde ne gibi sorunlar yaşandığını SORU/CEVAP kısmında bulabilirsiniz.Kesinlikle o kısma bakmadan buradan almaya karar vermeyin.
0,ürün gelmiyor ki begensek
0,hızına yetişemedik :)
0,Kargo 14 günde geldi
0,tam f/p ürünü diyebiliriz ama ekran kalitesi zayıf kameradan da çok bişey beklemeyin şarjı iyi gidiyor takılma yok seri bı telefon biraz ağırlığı var pil kapasitesinden dolayı
0,"Telefon gayet iyi ama satıcı iyi değil, 12 gün sonra geliyor.Benim önerim bu telefonu alacaksanız başka yerden alın."
0,telefon fena değil görüntü kalitesi çok iyi değil bu paraya bu kadar ancak
0,ürünü öneriler ve memnuniyetler doğrultusunda hiç görmeden karar verip aldım. performansına yorum yapmam için çok erken. inşallah memnun kalırım. görünümü rengi çok güzel. beğendim.
0,siyah telefon sipariş ettik beyaz telefon geldi. sizinle uğraşacak vaktim yok aldık kabul ettik yapacak birşey yok. paketi açmadan önce rengine bakın ondan sonra açın derim. bunun dışında ürün orjinal.
0,"Full ekran oluşu tercih sebebim. Yalnız amoled bir ekran olmadığı gözümden kaçmış. Telefon elime ulaşınca farkettim. Soğuk renkleri olan ve göz yoran bir ekranı var. Sarj süresi oldukça iyi. Bazı uygulamalarda çözünürlük sorunu var. Ağır ve kalın bir telefon ancak fiyatına (2.080,00 TL) göre iyi sayılır."
0,ürün paket içeriğinden kılıf çıkması ayrı memnun etti. telefonu henüz kullanmadım o yüzden yorum yapmam doğru olmaz
0,Fiyatına göre iyi bir telefon ama çok fazla abartılıyor. Beklentileriniz çok yüksek olmasın
0,ÇOK GEÇ ELİME ULAŞTI
0,Kargo 14 günde geldi
0,tam f/p ürünü diyebiliriz ama ekran kalitesi zayıf kameradan da çok bişey beklemeyin şarjı iyi gidiyor takılma yok seri bı telefon biraz ağırlığı var pil kapasitesinden dolayı
0,"Telefon gayet iyi ama satıcı iyi değil, 12 gün sonra geliyor.Benim önerim bu telefonu alacaksanız başka yerden alın."
0,telefon fena değil görüntü kalitesi çok iyi değil bu paraya bu kadar ancak
0,ürünü öneriler ve memnuniyetler doğrultusunda hiç görmeden karar verip aldım. performansına yorum yapmam için çok erken. inşallah memnun kalırım. görünümü rengi çok güzel. beğendim.
0,siyah telefon sipariş ettik beyaz telefon geldi. sizinle uğraşacak vaktim yok aldık kabul ettik yapacak birşey yok. paketi açmadan önce rengine bakın ondan sonra açın derim. bunun dışında ürün orjinal.
0,"Full ekran oluşu tercih sebebim. Yalnız amoled bir ekran olmadığı gözümden kaçmış. Telefon elime ulaşınca farkettim. Soğuk renkleri olan ve göz yoran bir ekranı var. Sarj süresi oldukça iyi. Bazı uygulamalarda çözünürlük sorunu var. Ağır ve kalın bir telefon ancak fiyatına (2.080,00 TL) göre iyi sayılır."
